country,year,month,date, shipments , container_total , shipments_vrac , weight_total ,
NICARAGUA,2020,Sep,9/1/2020,1,1, -   ,10929,
NICARAGUA,2020,Oct,10/1/2020,7,6,2,4809420,
NICARAGUA,2020,Dec,12/1/2020,11,2,9,7942913,
NICARAGUA,2021,Jan,1/1/2021,1,1, -   ,4027,
NICARAGUA,2021,Feb,2/1/2021,11,2,9,6416316,
NICARAGUA,2021,Jun,6/1/2021,10, -   ,10,3415604,
NICARAGUA,2021,Sep,9/1/2021,10, -   ,10,4920003,
NICARAGUA,2021,Dec,12/1/2021,10, -   ,10,4819923,
NICARAGUA,2022,Feb,2/1/2022,11, -   ,11,7131430,
NICARAGUA,2022,Mar,3/1/2022,8, -   ,8,7129856,
NICARAGUA,2022,Jun,6/1/2022,11, -   ,11,13153760,
NICARAGUA,2018,Jan,1/1/2018,1, -   ,1,2570559,
NICARAGUA,2018,Feb,2/1/2018,2,2, -   ,33642,
NICARAGUA,2018,Mar,3/1/2018,1,1, -   ,16421,
NICARAGUA,2018,Apr,4/1/2018,2,21, -   ,513673,
NICARAGUA,2018,May,5/1/2018,2,20, -   ,500620,
NICARAGUA,2018,Jun,6/1/2018,3,60,1,6371524,
NICARAGUA,2018,Jul,7/1/2018,3,22, -   ,535771,
NICARAGUA,2018,Aug,8/1/2018,2,80, -   ,1001240,
NICARAGUA,2018,Sep,9/1/2018,2,21, -   ,517140,
NICARAGUA,2018,Oct,10/1/2018,1,1, -   ,4579,
NICARAGUA,2018,Nov,11/1/2018,2,2, -   ,11288,
NICARAGUA,2023,Jan,1/1/2023,12,10,11,7486085,
NICARAGUA,2023,Feb,2/1/2023,4,40, -   ,1003800,
NIGERIA,2021,Mar,3/1/2021,1,1, -   ,23000,
NIGERIA,2022,Jan,1/1/2022,1,1, -   ,3120,
NIGERIA,2022,Sep,9/1/2022,2,2, -   ,26889,
NIGERIA,2022,Nov,11/1/2022,1,1, -   ,26500,
NORWAY,2019,Feb,2/1/2019,5,6, -   ,138166,
NORWAY,2019,Mar,3/1/2019,3,3, -   ,81430,
NORWAY,2019,Apr,4/1/2019,2,4, -   ,108899,
NORWAY,2019,May,5/1/2019,2,2, -   ,54920,
NORWAY,2019,Jul,7/1/2019,1,1, -   ,28278,
NORWAY,2019,Aug,8/1/2019,3,5, -   ,137767,
NORWAY,2019,Sep,9/1/2019,1,1, -   ,26988,
NORWAY,2019,Oct,10/1/2019,1,1, -   ,28268,
NORWAY,2019,Nov,11/1/2019,2,4, -   ,109480,
NORWAY,2020,Jan,1/1/2020,2,3, -   ,83957,
NORWAY,2020,Feb,2/1/2020,2,3, -   ,84216,
NORWAY,2020,Mar,3/1/2020,2,2, -   ,56048,
NORWAY,2020,Apr,4/1/2020,3,5, -   ,137437,
NORWAY,2020,Jun,6/1/2020,2,2, -   ,53709,
NORWAY,2020,Jul,7/1/2020,1,3, -   ,82500,
NORWAY,2020,Aug,8/1/2020,1,1, -   ,14297,
NORWAY,2020,Sep,9/1/2020,1,2, -   ,55000,
NORWAY,2020,Oct,10/1/2020,2,3, -   ,83508,
NORWAY,2020,Nov,11/1/2020,2,2, -   ,55768,
NORWAY,2020,Dec,12/1/2020,3,3, -   ,58718,
NORWAY,2021,Jan,1/1/2021,2,2, -   ,56536,
NORWAY,2021,Feb,2/1/2021,1,1, -   ,28885,
NORWAY,2021,Mar,3/1/2021,9,9, -   ,250096,
NORWAY,2021,Apr,4/1/2021,1,1, -   ,29075,
NORWAY,2021,May,5/1/2021,4,4, -   ,114386,
NORWAY,2021,Jun,6/1/2021,2,2, -   ,46988,
NORWAY,2021,Jul,7/1/2021,7,7, -   ,194578,
NORWAY,2021,Aug,8/1/2021,1,1, -   ,27788,
NORWAY,2021,Sep,9/1/2021,4,4, -   ,110576,
NORWAY,2021,Oct,10/1/2021,5,5, -   ,140238,
NORWAY,2021,Nov,11/1/2021,4,4, -   ,110361,
NORWAY,2021,Dec,12/1/2021,3,3, -   ,80964,
NORWAY,2022,Jan,1/1/2022,3, -   ,3,56658,
NORWAY,2022,Feb,2/1/2022,4,4, -   ,111220,
NORWAY,2022,Mar,3/1/2022,2,2, -   ,53976,
NORWAY,2022,Apr,4/1/2022,7,8, -   ,223503,
NORWAY,2022,May,5/1/2022,3,3, -   ,81652,
NORWAY,2022,Jun,6/1/2022,5,5, -   ,137861,
NORWAY,2022,Jul,7/1/2022,2,2, -   ,53976,
NORWAY,2022,Aug,8/1/2022,2,2, -   ,55873,
NORWAY,2022,Sep,9/1/2022,4,4, -   ,110692,
NORWAY,2022,Nov,11/1/2022,1,1, -   ,26988,
NORWAY,2022,Dec,12/1/2022,2,2, -   ,55974,
NORWAY,2018,Jan,1/1/2018,2,2, -   ,54488,
NORWAY,2018,Feb,2/1/2018,4,4, -   ,108726,
NORWAY,2018,Mar,3/1/2018,2,2, -   ,55768,
NORWAY,2018,Apr,4/1/2018,2,2, -   ,55768,
NORWAY,2018,May,5/1/2018,4,4, -   ,111161,
NORWAY,2018,Jun,6/1/2018,4,4, -   ,109915,
NORWAY,2018,Jul,7/1/2018,4,4, -   ,110256,
NORWAY,2018,Aug,8/1/2018,3,5, -   ,111206,
NORWAY,2018,Sep,9/1/2018,4,3,1,61603,
NORWAY,2018,Oct,10/1/2018,3,4, -   ,51020,
NORWAY,2018,Nov,11/1/2018,2,2, -   ,54937,
NORWAY,2018,Dec,12/1/2018,3,4, -   ,105137,
NORWAY,2023,Feb,2/1/2023,3,3, -   ,81868,
OMAN,2019,Mar,3/1/2019,1, -   ,1,3300000,
OMAN,2020,Sep,9/1/2020,1,1, -   ,28392,
OMAN,2020,Dec,12/1/2020,1,1, -   ,4000,
OMAN,2021,Apr,4/1/2021,1,1, -   ,25273,
OMAN,2022,Feb,2/1/2022,1,2, -   ,45400,
OMAN,2022,Mar,3/1/2022,3,13, -   ,376551,
OMAN,2022,Apr,4/1/2022,2,3, -   ,86520,
PAKISTAN,2019,Jan,1/1/2019,4,4, -   ,92920,
PAKISTAN,2019,Feb,2/1/2019,5,7, -   ,125106,
PAKISTAN,2019,Mar,3/1/2019,3,4, -   ,64390,
PAKISTAN,2019,Apr,4/1/2019,4,5, -   ,87210,
PAKISTAN,2019,Jun,6/1/2019,2,21, -   ,526214,
PAKISTAN,2019,Jul,7/1/2019,1,20, -   ,521664,
PAKISTAN,2019,Aug,8/1/2019,2,37, -   ,965078,
PAKISTAN,2019,Oct,10/1/2019,2,2, -   ,33718,
PAKISTAN,2019,Nov,11/1/2019,3,12, -   ,295400,
PAKISTAN,2019,Dec,12/1/2019,1,23, -   ,599914,
PAKISTAN,2020,Jan,1/1/2020,1,31, -   ,808579,
PAKISTAN,2020,Feb,2/1/2020,8,193, -   ,5035828,
PAKISTAN,2020,Mar,3/1/2020,3,94, -   ,2416801,
PAKISTAN,2020,Apr,4/1/2020,6,192, -   ,5007974,
PAKISTAN,2020,May,5/1/2020,9,252, -   ,6526027,
PAKISTAN,2020,Jun,6/1/2020,1,47, -   ,1225910,
PAKISTAN,2020,Jul,7/1/2020,1,50, -   ,1304160,
PAKISTAN,2020,Aug,8/1/2020,1,1, -   ,27516,
PAKISTAN,2020,Nov,11/1/2020,6,82, -   ,2138604,
PAKISTAN,2020,Dec,12/1/2020,6,94, -   ,2426089,
PAKISTAN,2021,Jan,1/1/2021,7,32, -   ,822733,
PAKISTAN,2021,Feb,2/1/2021,5,82, -   ,2117797,
PAKISTAN,2021,Mar,3/1/2021,2,2, -   ,56292,
PAKISTAN,2021,Apr,4/1/2021,2,2, -   ,54881,
PAKISTAN,2021,May,5/1/2021,9,7,3,5649415,
PAKISTAN,2021,Jun,6/1/2021,3,5, -   ,86402,
PAKISTAN,2021,Jul,7/1/2021,5,6, -   ,124564,
PAKISTAN,2021,Aug,8/1/2021,4,6, -   ,125924,
PAKISTAN,2021,Sep,9/1/2021,6,8, -   ,169584,
PAKISTAN,2021,Nov,11/1/2021,5,7, -   ,148302,
PAKISTAN,2021,Dec,12/1/2021,2,3, -   ,73213,
PAKISTAN,2022,Jan,1/1/2022,5,5, -   ,99589,
PAKISTAN,2022,Feb,2/1/2022,1,1, -   ,18416,
PAKISTAN,2022,Mar,3/1/2022,4,5, -   ,110075,
PAKISTAN,2022,Apr,4/1/2022,1,1, -   ,18416,
PAKISTAN,2022,May,5/1/2022,2,2, -   ,41995,
PAKISTAN,2022,Jun,6/1/2022,5,6, -   ,128040,
PAKISTAN,2022,Jul,7/1/2022,2,3, -   ,68857,
PAKISTAN,2022,Sep,9/1/2022,18,9,10,20500219,
PAKISTAN,2018,Feb,2/1/2018,1,20, -   ,521664,
PAKISTAN,2018,Mar,3/1/2018,1,1, -   ,27405,
PAKISTAN,2018,May,5/1/2018,4,23, -   ,560156,
PAKISTAN,2018,Jun,6/1/2018,5,6, -   ,115598,
PAKISTAN,2018,Jul,7/1/2018,2,3, -   ,55950,
PAKISTAN,2018,Aug,8/1/2018,1,1, -   ,20130,
PAKISTAN,2018,Sep,9/1/2018,2,2, -   ,20785,
PAKISTAN,2018,Oct,10/1/2018,2,2, -   ,35150,
PAKISTAN,2018,Nov,11/1/2018,1,1, -   ,19500,
PAKISTAN,2018,Dec,12/1/2018,4,4, -   ,82501,
PAKISTAN,2023,Jan,1/1/2023,12, -   ,12,24292910,
PARAGUAY,2019,Jan,1/1/2019,6,24, -   ,645332,
PARAGUAY,2019,Feb,2/1/2019,2,2, -   ,48199,
PARAGUAY,2019,Mar,3/1/2019,3,3, -   ,88010,
PARAGUAY,2019,Jun,6/1/2019,1,2, -   ,59130,
PARAGUAY,2019,Jul,7/1/2019,1,1, -   ,29200,
PARAGUAY,2019,Aug,8/1/2019,1,1, -   ,29260,
PARAGUAY,2019,Sep,9/1/2019,1,1, -   ,29690,
PARAGUAY,2019,Dec,12/1/2019,1,1, -   ,29220,
PARAGUAY,2020,Jan,1/1/2020,1,1, -   ,29220,
PARAGUAY,2020,Mar,3/1/2020,3,6, -   ,48660,
PARAGUAY,2020,May,5/1/2020,1,2, -   ,58090,
PARAGUAY,2020,Jun,6/1/2020,1,1, -   ,28920,
PARAGUAY,2020,Aug,8/1/2020,1,36, -   ,956295,
PARAGUAY,2020,Oct,10/1/2020,1,1, -   ,29187,
PARAGUAY,2020,Nov,11/1/2020,5,5, -   ,146103,
PARAGUAY,2021,Mar,3/1/2021,2,2, -   ,58223,
PARAGUAY,2021,Apr,4/1/2021,1,1, -   ,29218,
PARAGUAY,2021,May,5/1/2021,2,2, -   ,58360,
PARAGUAY,2021,Nov,11/1/2021,1,1, -   ,28520,
PARAGUAY,2022,May,5/1/2022,3,3, -   ,61432,
PARAGUAY,2022,Aug,8/1/2022,1,1, -   ,27906,
PARAGUAY,2022,Sep,9/1/2022,1,1, -   ,27908,
PARAGUAY,2018,Feb,2/1/2018,2,2, -   ,56420,
PARAGUAY,2018,Mar,3/1/2018,1,2, -   ,58700,
PARAGUAY,2018,Sep,9/1/2018,3,39, -   ,1037730,
PARAGUAY,2018,Oct,10/1/2018,2,23, -   ,552322,
PARAGUAY,2018,Nov,11/1/2018,2,21, -   ,566340,
PARAGUAY,2018,Dec,12/1/2018,2,21, -   ,567271,
PARAGUAY,2023,Feb,2/1/2023,1,1, -   ,29220,
PERU,2019,Jan,1/1/2019,16,102, -   ,2078941,
PERU,2019,Feb,2/1/2019,23,252, -   ,5376650,
PERU,2019,Mar,3/1/2019,23,207, -   ,4103680,
PERU,2019,Apr,4/1/2019,19,190, -   ,3989620,
PERU,2019,May,5/1/2019,24,241, -   ,5022285,
PERU,2019,Jun,6/1/2019,20,236, -   ,4919175,
PERU,2019,Jul,7/1/2019,29,311, -   ,6707110,
PERU,2019,Aug,8/1/2019,28,255, -   ,4901719,
PERU,2019,Sep,9/1/2019,34,254,2,5546846,
PERU,2019,Oct,10/1/2019,25,246, -   ,5312698,
PERU,2019,Nov,11/1/2019,19,152, -   ,3242217,
PERU,2019,Dec,12/1/2019,15,93, -   ,1899781,
PERU,2020,Jan,1/1/2020,17,168, -   ,3633030,
PERU,2020,Feb,2/1/2020,19,245, -   ,5429873,
PERU,2020,Mar,3/1/2020,21,251, -   ,5303236,
PERU,2020,Apr,4/1/2020,15,167, -   ,3601912,
PERU,2020,May,5/1/2020,15,95, -   ,2172827,
PERU,2020,Jun,6/1/2020,11,34, -   ,671134,
PERU,2020,Jul,7/1/2020,18,174, -   ,3675757,
PERU,2020,Aug,8/1/2020,19,214, -   ,4493970,
PERU,2020,Sep,9/1/2020,31,256, -   ,5496200,
PERU,2020,Oct,10/1/2020,30,275, -   ,5858946,
PERU,2020,Nov,11/1/2020,65,356, -   ,7661750,
PERU,2020,Dec,12/1/2020,57,262, -   ,5651328,
PERU,2021,Jan,1/1/2021,42,234, -   ,5128060,
PERU,2021,Feb,2/1/2021,49,316, -   ,7049747,
PERU,2021,Mar,3/1/2021,49,249, -   ,5341467,
PERU,2021,Apr,4/1/2021,30,180, -   ,3804585,
PERU,2021,May,5/1/2021,62,402, -   ,8431276,
PERU,2021,Jun,6/1/2021,33,190, -   ,4035934,
PERU,2021,Jul,7/1/2021,40,291, -   ,6196235,
PERU,2021,Aug,8/1/2021,44,162, -   ,3679400,
PERU,2021,Sep,9/1/2021,26,147, -   ,3248954,
PERU,2021,Oct,10/1/2021,47,192, -   ,4233305,
PERU,2021,Nov,11/1/2021,49,120, -   ,2626685,
PERU,2021,Dec,12/1/2021,47,232, -   ,5034085,
PERU,2022,Jan,1/1/2022,55,291, -   ,6389905,
PERU,2022,Feb,2/1/2022,33,138, -   ,2863029,
PERU,2022,Mar,3/1/2022,39,203, -   ,4269480,
PERU,2022,Apr,4/1/2022,26,150, -   ,3178785,
PERU,2022,May,5/1/2022,39,249, -   ,5342783,
PERU,2022,Jun,6/1/2022,23,140, -   ,2998739,
PERU,2022,Jul,7/1/2022,16,90, -   ,1856605,
PERU,2022,Aug,8/1/2022,18,104, -   ,2223800,
PERU,2022,Sep,9/1/2022,21,80, -   ,1716718,
PERU,2022,Oct,10/1/2022,10,11, -   ,214461,
PERU,2022,Nov,11/1/2022,2,2, -   ,44970,
PERU,2022,Dec,12/1/2022,26,145, -   ,3211615,
PERU,2018,Jan,1/1/2018,19,137, -   ,2946031,
PERU,2018,Feb,2/1/2018,18,157, -   ,3503650,
PERU,2018,Mar,3/1/2018,25,207, -   ,4483330,
PERU,2018,Apr,4/1/2018,26,237, -   ,5220530,
PERU,2018,May,5/1/2018,20,220, -   ,4751645,
PERU,2018,Jun,6/1/2018,27,280, -   ,6252875,
PERU,2018,Jul,7/1/2018,31,274, -   ,5865006,
PERU,2018,Aug,8/1/2018,22,227, -   ,4859375,
PERU,2018,Sep,9/1/2018,26,258, -   ,5241705,
PERU,2018,Oct,10/1/2018,20,230, -   ,5102560,
PERU,2018,Nov,11/1/2018,28,192, -   ,4041773,
PERU,2018,Dec,12/1/2018,12,127, -   ,2670662,
PERU,2023,Jan,1/1/2023,26,148, -   ,3162740,
PERU,2023,Feb,2/1/2023,32,174, -   ,3635085,
PHILIPPINES,2019,Mar,3/1/2019,1,4, -   ,84546,
PHILIPPINES,2021,Feb,2/1/2021,1,2, -   ,42273,
PHILIPPINES,2021,Jul,7/1/2021,1,4, -   ,84546,
PHILIPPINES,2022,May,5/1/2022,2,5, -   ,111076,
PHILIPPINES,2018,Jul,7/1/2018,3,5, -   ,71421,
PHILIPPINES,2018,Nov,11/1/2018,1,4, -   ,80689,
PHILIPPINES,2018,Dec,12/1/2018,1,3, -   ,63410,
POLAND,2019,Jan,1/1/2019,23,35, -   ,931202,
POLAND,2019,Feb,2/1/2019,9,11, -   ,289471,
POLAND,2019,Mar,3/1/2019,22,35, -   ,870977,
POLAND,2019,Apr,4/1/2019,15,32, -   ,795503,
POLAND,2019,May,5/1/2019,20,34, -   ,878184,
POLAND,2019,Jun,6/1/2019,15,25, -   ,646929,
POLAND,2019,Jul,7/1/2019,25,35, -   ,928839,
POLAND,2019,Aug,8/1/2019,23,39, -   ,962879,
POLAND,2019,Sep,9/1/2019,24,42, -   ,1056421,
POLAND,2019,Oct,10/1/2019,22,41, -   ,1062237,
POLAND,2019,Nov,11/1/2019,20,35, -   ,939708,
POLAND,2019,Dec,12/1/2019,5,9, -   ,155610,
POLAND,2020,Jan,1/1/2020,10,17, -   ,437120,
POLAND,2020,Feb,2/1/2020,8,13, -   ,337354,
POLAND,2020,Mar,3/1/2020,20,28, -   ,721311,
POLAND,2020,Apr,4/1/2020,25,44, -   ,1139083,
POLAND,2020,May,5/1/2020,8,19, -   ,522610,
POLAND,2020,Jun,6/1/2020,17,42, -   ,1148893,
POLAND,2020,Jul,7/1/2020,19,29, -   ,790827,
POLAND,2020,Aug,8/1/2020,15,33, -   ,899840,
POLAND,2020,Sep,9/1/2020,18,27, -   ,656809,
POLAND,2020,Oct,10/1/2020,45,65, -   ,1688689,
POLAND,2020,Nov,11/1/2020,51,64, -   ,1709711,
POLAND,2020,Dec,12/1/2020,38,41, -   ,1078532,
POLAND,2021,Jan,1/1/2021,23,24, -   ,623726,
POLAND,2021,Feb,2/1/2021,25,26, -   ,686148,
POLAND,2021,Mar,3/1/2021,32,44, -   ,1127494,
POLAND,2021,Apr,4/1/2021,15,20, -   ,528367,
POLAND,2021,May,5/1/2021,20,36, -   ,901853,
POLAND,2021,Jun,6/1/2021,8,10, -   ,265673,
POLAND,2021,Jul,7/1/2021,12,15, -   ,408174,
POLAND,2021,Aug,8/1/2021,14,28, -   ,730668,
POLAND,2021,Sep,9/1/2021,27,28, -   ,737945,
POLAND,2021,Oct,10/1/2021,65,81, -   ,2186824,
POLAND,2021,Nov,11/1/2021,37,49,1,9468959,
POLAND,2021,Dec,12/1/2021,30,41, -   ,1090462,
POLAND,2022,Jan,1/1/2022,24,26, -   ,725566,
POLAND,2022,Feb,2/1/2022,7,8, -   ,224300,
POLAND,2022,Mar,3/1/2022,4,8, -   ,216505,
POLAND,2022,Apr,4/1/2022,33,37, -   ,1026518,
POLAND,2022,May,5/1/2022,19,23, -   ,601537,
POLAND,2022,Jun,6/1/2022,35,38, -   ,1040514,
POLAND,2022,Jul,7/1/2022,48,60,1,14823993,
POLAND,2022,Aug,8/1/2022,35,37, -   ,1023458,
POLAND,2022,Sep,9/1/2022,33,35, -   ,961567,
POLAND,2022,Oct,10/1/2022,1,2, -   ,16605,
POLAND,2022,Nov,11/1/2022,3,3, -   ,73691,
POLAND,2022,Dec,12/1/2022,12,12, -   ,313708,
POLAND,2018,Jan,1/1/2018,20,41, -   ,1018081,
POLAND,2018,Feb,2/1/2018,11,21, -   ,507143,
POLAND,2018,Mar,3/1/2018,10,19, -   ,471340,
POLAND,2018,Apr,4/1/2018,17,25, -   ,680399,
POLAND,2018,May,5/1/2018,12,23, -   ,615510,
POLAND,2018,Jun,6/1/2018,16,27, -   ,714391,
POLAND,2018,Jul,7/1/2018,23,36, -   ,964866,
POLAND,2018,Aug,8/1/2018,28,46, -   ,1189463,
POLAND,2018,Sep,9/1/2018,16,29, -   ,745164,
POLAND,2018,Oct,10/1/2018,19,28, -   ,589964,
POLAND,2018,Nov,11/1/2018,22,32, -   ,800907,
POLAND,2018,Dec,12/1/2018,25,31, -   ,824879,
POLAND,2023,Jan,1/1/2023,6,6, -   ,169620,
POLAND,2023,Feb,2/1/2023,12,12, -   ,328241,
PORTUGAL,2019,Feb,2/1/2019,1,1, -   ,20240,
PORTUGAL,2019,Mar,3/1/2019,1,1, -   ,6930,
PORTUGAL,2019,Apr,4/1/2019,1, -   ,1,26052975,
PORTUGAL,2019,Jun,6/1/2019,3,4, -   ,42314,
PORTUGAL,2019,Jul,7/1/2019,2,1,1,24222558,
PORTUGAL,2019,Aug,8/1/2019,2,5,1,20325,
PORTUGAL,2019,Sep,9/1/2019,3,4, -   ,43286,
PORTUGAL,2019,Oct,10/1/2019,2,2, -   ,46453,
PORTUGAL,2019,Nov,11/1/2019,1,1, -   ,27222,
PORTUGAL,2019,Dec,12/1/2019,2,2, -   ,52645,
PORTUGAL,2020,Jan,1/1/2020,1,1, -   ,27095,
PORTUGAL,2020,Feb,2/1/2020,2,1,1,27024015,
PORTUGAL,2020,Mar,3/1/2020,3,5, -   ,127842,
PORTUGAL,2020,May,5/1/2020,1,1, -   ,22409,
PORTUGAL,2020,Jul,7/1/2020,3,3, -   ,64535,
PORTUGAL,2020,Sep,9/1/2020,1,2, -   ,14664,
PORTUGAL,2020,Oct,10/1/2020,2,4, -   ,83067,
PORTUGAL,2020,Nov,11/1/2020,2,1,1,20029332,
PORTUGAL,2020,Dec,12/1/2020,1,2, -   ,41360,
PORTUGAL,2021,Jan,1/1/2021,6,8, -   ,142646,
PORTUGAL,2021,Feb,2/1/2021,3,3, -   ,75818,
PORTUGAL,2021,Mar,3/1/2021,4,5, -   ,86736,
PORTUGAL,2021,May,5/1/2021,8,12, -   ,222676,
PORTUGAL,2021,Jun,6/1/2021,6,7, -   ,144114,
PORTUGAL,2021,Jul,7/1/2021,3,5, -   ,65559,
PORTUGAL,2021,Aug,8/1/2021,2,2, -   ,56271,
PORTUGAL,2021,Sep,9/1/2021,4,7, -   ,156599,
PORTUGAL,2021,Oct,10/1/2021,4,6, -   ,104770,
PORTUGAL,2021,Nov,11/1/2021,1,1, -   ,27047,
PORTUGAL,2021,Dec,12/1/2021,12,34, -   ,812265,
PORTUGAL,2022,Jan,1/1/2022,4,4, -   ,77978,
PORTUGAL,2022,Feb,2/1/2022,2,4, -   ,101981,
PORTUGAL,2022,Mar,3/1/2022,8,9, -   ,178145,
PORTUGAL,2022,Apr,4/1/2022,3,3, -   ,58874,
PORTUGAL,2022,May,5/1/2022,4,8, -   ,176818,
PORTUGAL,2022,Jun,6/1/2022,2,3, -   ,77911,
PORTUGAL,2022,Jul,7/1/2022,2,2, -   ,46114,
PORTUGAL,2022,Sep,9/1/2022,2,4, -   ,37678,
PORTUGAL,2022,Oct,10/1/2022,1,2, -   ,17670,
PORTUGAL,2022,Nov,11/1/2022,1,1, -   ,15900,
PORTUGAL,2022,Dec,12/1/2022,5,5, -   ,82083,
PORTUGAL,2018,Mar,3/1/2018,1,2, -   ,50340,
PORTUGAL,2018,Apr,4/1/2018,1,1, -   ,21900,
PORTUGAL,2018,May,5/1/2018,1,3, -   ,8784,
PORTUGAL,2018,Jun,6/1/2018,4,4, -   ,37814,
PORTUGAL,2018,Jul,7/1/2018,2,4, -   ,57320,
PORTUGAL,2018,Aug,8/1/2018,2,1,1,25901873,
PORTUGAL,2018,Sep,9/1/2018,1,1, -   ,21810,
PORTUGAL,2018,Nov,11/1/2018,1,1, -   ,20240,
PORTUGAL,2018,Dec,12/1/2018,1,1, -   ,20240,
PUERTO RICO,2019,Jan,1/1/2019,4,30, -   ,547802,
PUERTO RICO,2019,Feb,2/1/2019,2,7, -   ,120786,
PUERTO RICO,2019,Mar,3/1/2019,4,23, -   ,419955,
PUERTO RICO,2019,Apr,4/1/2019,7,24, -   ,414726,
PUERTO RICO,2019,May,5/1/2019,4,18, -   ,335233,
PUERTO RICO,2019,Jun,6/1/2019,5,29, -   ,547802,
PUERTO RICO,2019,Sep,9/1/2019,2,7, -   ,114058,
PUERTO RICO,2019,Oct,10/1/2019,1,1, -   ,5763,
PUERTO RICO,2019,Nov,11/1/2019,1,2, -   ,41708,
PUERTO RICO,2020,Jan,1/1/2020,2,2, -   ,25945,
PUERTO RICO,2020,Mar,3/1/2020,2,4, -   ,21506,
PUERTO RICO,2020,Apr,4/1/2020,2,2, -   ,17916,
PUERTO RICO,2020,May,5/1/2020,1,8, -   ,178622,
PUERTO RICO,2020,Jun,6/1/2020,2,1,1,20215678,
PUERTO RICO,2020,Jul,7/1/2020,3,1,2,41952580,
PUERTO RICO,2020,Aug,8/1/2020,3,2,1,7896796,
PUERTO RICO,2020,Sep,9/1/2020,3,1,2,62980470,
PUERTO RICO,2020,Oct,10/1/2020,1,2, -   ,50395,
PUERTO RICO,2020,Nov,11/1/2020,1,1, -   ,19051,
PUERTO RICO,2020,Dec,12/1/2020,1,1, -   ,10671,
PUERTO RICO,2021,Jan,1/1/2021,1,1, -   ,13404,
PUERTO RICO,2021,Feb,2/1/2021,1,1, -   ,20661,
PUERTO RICO,2021,Mar,3/1/2021,2,3, -   ,31108,
PUERTO RICO,2021,Apr,4/1/2021,3,3, -   ,51704,
PUERTO RICO,2021,May,5/1/2021,1,1, -   ,16799,
PUERTO RICO,2021,Jun,6/1/2021,2,1,1,6012034,
PUERTO RICO,2021,Jul,7/1/2021,3,5, -   ,114472,
PUERTO RICO,2021,Sep,9/1/2021,1,1, -   ,4144,
PUERTO RICO,2021,Oct,10/1/2021,2,2, -   ,27051,
PUERTO RICO,2021,Nov,11/1/2021,12,4,9,18814647,
PUERTO RICO,2021,Dec,12/1/2021,2,2, -   ,22648,
PUERTO RICO,2022,Jan,1/1/2022,3,4, -   ,36933,
PUERTO RICO,2022,Feb,2/1/2022,7,13, -   ,237883,
PUERTO RICO,2022,Mar,3/1/2022,5,20, -   ,378768,
PUERTO RICO,2022,Apr,4/1/2022,6,19, -   ,330576,
PUERTO RICO,2022,May,5/1/2022,1,1, -   ,10909,
PUERTO RICO,2022,Jun,6/1/2022,6,28, -   ,530698,
PUERTO RICO,2022,Jul,7/1/2022,4,4, -   ,44650,
PUERTO RICO,2022,Aug,8/1/2022,6,15, -   ,261854,
PUERTO RICO,2018,Jan,1/1/2018,4,13, -   ,166566,
PUERTO RICO,2018,Feb,2/1/2018,6,15, -   ,233195,
PUERTO RICO,2018,Mar,3/1/2018,1,2, -   ,46750,
PUERTO RICO,2018,Apr,4/1/2018,10,6,6,27706487,
PUERTO RICO,2018,May,5/1/2018,6,36, -   ,589642,
PUERTO RICO,2018,Jun,6/1/2018,7,39, -   ,659954,
PUERTO RICO,2018,Jul,7/1/2018,4,32, -   ,304349,
PUERTO RICO,2018,Aug,8/1/2018,2,21, -   ,373698,
PUERTO RICO,2018,Sep,9/1/2018,11,9,7,34602815,
PUERTO RICO,2018,Oct,10/1/2018,14,17,7,31256455,
PUERTO RICO,2018,Nov,11/1/2018,10,13,7,24354032,
PUERTO RICO,2018,Dec,12/1/2018,5,25, -   ,466438,
PUERTO RICO,2023,Jan,1/1/2023,2,2, -   ,9438,
ROMANIA,2019,Oct,10/1/2019,1,1, -   ,25400,
ROMANIA,2019,Dec,12/1/2019,1,1, -   ,9260,
ROMANIA,2020,Jul,7/1/2020,1,1, -   ,3028,
ROMANIA,2021,Feb,2/1/2021,1,3, -   ,74447,
ROMANIA,2021,Mar,3/1/2021,1,1, -   ,10602,
ROMANIA,2021,Aug,8/1/2021,2,2, -   ,52026,
ROMANIA,2021,Nov,11/1/2021,1,2, -   ,52221,
ROMANIA,2022,Jan,1/1/2022,1,1, -   ,26111,
ROMANIA,2022,Apr,4/1/2022,1,1, -   ,12081,
ROMANIA,2022,Jun,6/1/2022,1,6, -   ,144544,
ROMANIA,2022,Jul,7/1/2022,2,7, -   ,186356,
ROMANIA,2022,Aug,8/1/2022,4,11, -   ,264637,
ROMANIA,2022,Sep,9/1/2022,4,14, -   ,321610,
ROMANIA,2022,Nov,11/1/2022,9,9, -   ,203284,
ROMANIA,2022,Dec,12/1/2022,5,38, -   ,867994,
ROMANIA,2018,Aug,8/1/2018,1,1, -   ,9864,
RUSSIA,2019,Apr,4/1/2019,1,1, -   ,2193,
RUSSIA,2019,Nov,11/1/2019,1,1, -   ,4162,
RUSSIA,2020,Nov,11/1/2020,4,5, -   ,140244,
RUSSIA,2020,Dec,12/1/2020,5,7,1,9696052,
RUSSIA,2021,Jan,1/1/2021,4,4,1,8659285,
RUSSIA,2021,Feb,2/1/2021,5,13,1,32002863,
RUSSIA,2021,Mar,3/1/2021,3,9, -   ,243068,
